"p"	"odds"	"expected"	"counts"	"description"
"GO:0021622"	1	0	0.105068815038604	0	"oculomotor nerve morphogenesis"
"GO:0021623"	1	0	0.105068815038604	0	"oculomotor nerve formation"
"GO:0021626"	1	0	0.315206445115811	0	"central nervous system maturation"
"GO:0021631"	1	0	0.262672037596509	0	"optic nerve morphogenesis"
"GO:0021633"	1	0	0.105068815038604	0	"optic nerve structural organization"
"GO:0021634"	1	0	0.0525344075193018	0	"optic nerve formation"
"GO:0021636"	1	0	0.262672037596509	0	"trigeminal nerve morphogenesis"
"GO:0021637"	1	0	0.262672037596509	0	"trigeminal nerve structural organization"
"GO:0021639"	1	0	0.0525344075193018	0	"trochlear nerve morphogenesis"
"GO:0021642"	1	0	0.0525344075193018	0	"trochlear nerve formation"
"GO:0021644"	1	0	0.0525344075193018	0	"vagus nerve morphogenesis"
"GO:0021648"	1	0	0.0525344075193018	0	"vestibulocochlear nerve morphogenesis"
"GO:0021650"	1	0	0.0525344075193018	0	"vestibulocochlear nerve formation"
"GO:0021658"	1	0	0.105068815038604	0	"rhombomere 3 morphogenesis"
"GO:0021660"	1	0	0.0525344075193018	0	"rhombomere 3 formation"
"GO:0021664"	1	0	0.0525344075193018	0	"rhombomere 5 morphogenesis"
"GO:0021666"	1	0	0.0525344075193018	0	"rhombomere 5 formation"
"GO:0021670"	1	0	0.472809667673716	0	"lateral ventricle development"
"GO:0021678"	1	0	0.157603222557905	0	"third ventricle development"
"GO:0021679"	1	0	0.0525344075193018	0	"cerebellar molecular layer development"
"GO:0021680"	1	0	1.05068815038604	0	"cerebellar Purkinje cell layer development"
"GO:0021681"	1	0	0.630412890231621	0	"cerebellar granular layer development"
"GO:0021682"	1	0	0.0525344075193018	0	"nerve maturation"
"GO:0021683"	1	0	0.472809667673716	0	"cerebellar granular layer morphogenesis"
"GO:0021684"	1	0	0.420275260154414	0	"cerebellar granular layer formation"
"GO:0021686"	1	0	0.0525344075193018	0	"cerebellar granular layer maturation"
"GO:0021691"	1	0	0.0525344075193018	0	"cerebellar Purkinje cell layer maturation"
"GO:0021692"	1	0	0.630412890231621	0	"cerebellar Purkinje cell layer morphogenesis"
"GO:0021694"	1	0	0.57787848271232	0	"cerebellar Purkinje cell layer formation"
"GO:0021697"	1	0	0.998153742866734	0	"cerebellar cortex formation"
"GO:0021698"	1	0	0.0525344075193018	0	"cerebellar cortex structural organization"
"GO:0021699"	1	0	0.105068815038604	0	"cerebellar cortex maturation"
"GO:0021702"	1	0	0.57787848271232	0	"cerebellar Purkinje cell differentiation"
"GO:0021703"	1	0	0.0525344075193018	0	"locus ceruleus development"
"GO:0021707"	1	0	0.420275260154414	0	"cerebellar granule cell differentiation"
"GO:0021718"	1	0	0.105068815038604	0	"superior olivary nucleus development"
"GO:0021722"	1	0	0.105068815038604	0	"superior olivary nucleus maturation"
"GO:0021723"	1	0	0.0525344075193018	0	"medullary reticular formation development"
"GO:0021730"	1	0	0.0525344075193018	0	"trigeminal sensory nucleus development"
"GO:0021732"	1	0	0.0525344075193018	0	"midbrain-hindbrain boundary maturation"
"GO:0021740"	1	0	0.0525344075193018	0	"principal sensory nucleus of trigeminal nerve development"
"GO:0021750"	1	0	0.105068815038604	0	"vestibular nucleus development"
"GO:0021754"	1	0	0.157603222557905	0	"facial nucleus development"
"GO:0021756"	1	0	0.630412890231621	0	"striatum development"
"GO:0021757"	1	0	0.0525344075193018	0	"caudate nucleus development"
"GO:0021758"	1	0	0.0525344075193018	0	"putamen development"
"GO:0021759"	1	0	0.105068815038604	0	"globus pallidus development"
"GO:0021763"	1	0	0.0525344075193018	0	"subthalamic nucleus development"
"GO:0021764"	1	0	0.0525344075193018	0	"amygdala development"
"GO:0021767"	1	0	0.0525344075193018	0	"mammillary body development"
"GO:0021768"	1	0	0.0525344075193018	0	"nucleus accumbens development"
"GO:0021769"	1	0	0.157603222557905	0	"orbitofrontal cortex development"
"GO:0021771"	1	0	0.0525344075193018	0	"lateral geniculate nucleus development"
"GO:0021773"	1	0	0.0525344075193018	0	"striatal medium spiny neuron differentiation"
"GO:0021778"	1	0	0.210137630077207	0	"oligodendrocyte cell fate specification"
"GO:0021779"	1	0	0.210137630077207	0	"oligodendrocyte cell fate commitment"
"GO:0021780"	1	0	0.210137630077207	0	"glial cell fate specification"
"GO:0021783"	1	0	0.840550520308828	0	"preganglionic parasympathetic nervous system development"
"GO:0021784"	1	0	0.105068815038604	0	"postganglionic parasympathetic nervous system development"
"GO:0021785"	1	0	0.315206445115811	0	"branchiomotor neuron axon guidance"
"GO:0021793"	1	0	0.0525344075193018	0	"chemorepulsion of branchiomotor axon"
"GO:0021796"	1	0	0.262672037596509	0	"cerebral cortex regionalization"
"GO:0021798"	1	0	0.210137630077207	0	"forebrain dorsal/ventral pattern formation"
"GO:0021800"	1	0	0.367740852635112	0	"cerebral cortex tangential migration"
"GO:0021812"	1	0	0.0525344075193018	0	"neuronal-glial interaction involved in cerebral cortex radial glia guided migration"
"GO:0021814"	1	0	0.0525344075193018	0	"cell motility involved in cerebral cortex radial glia guided migration"
"GO:0021823"	1	0	0.0525344075193018	0	"cerebral cortex tangential migration using cell-cell interactions"
"GO:0021824"	1	0	0.157603222557905	0	"cerebral cortex tangential migration using cell-axon interactions"
"GO:0021825"	1	0	0.210137630077207	0	"substrate-dependent cerebral cortex tangential migration"
"GO:0021827"	1	0	0.0525344075193018	0	"postnatal olfactory bulb interneuron migration"
"GO:0021828"	1	0	0.157603222557905	0	"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"
"GO:0021830"	1	0	0.210137630077207	0	"interneuron migration from the subpallium to the cortex"
"GO:0021836"	1	0	0.0525344075193018	0	"chemorepulsion involved in postnatal olfactory bulb interneuron migration"
"GO:0021846"	1	0	1.31336018798254	0	"cell proliferation in forebrain"
"GO:0021847"	1	0	0.157603222557905	0	"ventricular zone neuroblast division"
"GO:0021849"	1	0	0.105068815038604	0	"neuroblast division in subventricular zone"
"GO:0021852"	1	0	0.0525344075193018	0	"pyramidal neuron migration"
"GO:0021853"	1	0	0.157603222557905	0	"cerebral cortex GABAergic interneuron migration"
"GO:0021855"	1	0	0.262672037596509	0	"hypothalamus cell migration"
"GO:0021856"	1	0	0.157603222557905	0	"hypothalamic tangential migration using cell-axon interactions"
"GO:0021858"	1	0	0.0525344075193018	0	"GABAergic neuron differentiation in basal ganglia"
"GO:0021859"	1	0	0.420275260154414	0	"pyramidal neuron differentiation"
"GO:0021860"	1	0	0.367740852635112	0	"pyramidal neuron development"
"GO:0021861"	1	0	0.262672037596509	0	"forebrain radial glial cell differentiation"
"GO:0021869"	1	0	0.315206445115811	0	"forebrain ventricular zone progenitor cell division"
"GO:0021873"	1	0	0.472809667673716	0	"forebrain neuroblast division"
"GO:0021874"	1	0	0.105068815038604	0	"Wnt signaling pathway involved in forebrain neuroblast division"
"GO:0021882"	1	0	0.157603222557905	0	"regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment"
"GO:0021886"	1	0	0.157603222557905	0	"hypothalamus gonadotrophin-releasing hormone neuron differentiation"
"GO:0021888"	1	0	0.157603222557905	0	"hypothalamus gonadotrophin-releasing hormone neuron development"
"GO:0021892"	1	0	0.367740852635112	0	"cerebral cortex GABAergic interneuron differentiation"
"GO:0021893"	1	0	0.105068815038604	0	"cerebral cortex GABAergic interneuron fate commitment"
"GO:0021894"	1	0	0.157603222557905	0	"cerebral cortex GABAergic interneuron development"
"GO:0021896"	1	0	0.0525344075193018	0	"forebrain astrocyte differentiation"
"GO:0021897"	1	0	0.0525344075193018	0	"forebrain astrocyte development"
"GO:0021903"	1	0	0.57787848271232	0	"rostrocaudal neural tube patterning"
"GO:0021905"	1	0	0.0525344075193018	0	"forebrain-midbrain boundary formation"
"GO:0021912"	1	0	0.105068815038604	0	"regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification"
"GO:0021913"	1	0	0.157603222557905	0	"regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification"
"GO:0021914"	1	0	0.105068815038604	0	"negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning"
"GO:0021917"	1	0	0.0525344075193018	0	"somatic motor neuron fate commitment"
"GO:0021918"	1	0	0.0525344075193018	0	"regulation of transcription from RNA polymerase II promoter involved in somatic motor neuron fate commitment"
"GO:0021919"	1	0	0.0525344075193018	0	"BMP signaling pathway involved in spinal cord dorsal/ventral patterning"
"GO:0021920"	1	0	0.0525344075193018	0	"regulation of transcription from RNA polymerase II promoter involved in spinal cord association neuron specification"
"GO:0021924"	1	0	0.420275260154414	0	"cell proliferation in external granule layer"
"GO:0021930"	1	0	0.420275260154414	0	"cerebellar granule cell precursor proliferation"
"GO:0021932"	1	0	0.367740852635112	0	"hindbrain radial glia guided cell migration"
"GO:0021933"	1	0	0.105068815038604	0	"radial glia guided migration of cerebellar granule cell"
"GO:0021934"	1	0	0.105068815038604	0	"hindbrain tangential cell migration"
"GO:0021935"	1	0	0.0525344075193018	0	"cerebellar granule cell precursor tangential migration"
"GO:0021941"	1	0	0.105068815038604	0	"negative regulation of cerebellar granule cell precursor proliferation"
"GO:0021942"	1	0	0.105068815038604	0	"radial glia guided migration of Purkinje cell"
"GO:0021943"	1	0	0.157603222557905	0	"formation of radial glial scaffolds"
"GO:0021956"	1	0	0.0525344075193018	0	"central nervous system interneuron axonogenesis"
"GO:0021957"	1	0	0.262672037596509	0	"corticospinal tract morphogenesis"
"GO:0021960"	1	0	0.210137630077207	0	"anterior commissure morphogenesis"
"GO:0021966"	1	0	0.105068815038604	0	"corticospinal neuron axon guidance"
"GO:0021972"	1	0	0.0525344075193018	0	"corticospinal neuron axon guidance through spinal cord"
"GO:0021978"	1	0	0.472809667673716	0	"telencephalon regionalization"
"GO:0021979"	1	0	0.262672037596509	0	"hypothalamus cell differentiation"
"GO:0021984"	1	0	0.682947297750923	0	"adenohypophysis development"
"GO:0021985"	1	0	0.0525344075193018	0	"neurohypophysis development"
"GO:0021986"	1	0	0.105068815038604	0	"habenula development"
"GO:0021990"	1	0	0.0525344075193018	0	"neural plate formation"
"GO:0021993"	1	0	0.0525344075193018	0	"initiation of neural tube closure"
"GO:0021995"	1	0	0.105068815038604	0	"neuropore closure"
"GO:0021997"	1	0	0.105068815038604	0	"neural plate axis specification"
"GO:0022004"	1	0	0.0525344075193018	0	"midbrain-hindbrain boundary maturation during brain development"
"GO:0022007"	1	0	0.157603222557905	0	"convergent extension involved in neural plate elongation"
"GO:0022010"	1	0	0.57787848271232	0	"central nervous system myelination"
"GO:0022027"	1	0	0.420275260154414	0	"interkinetic nuclear migration"
"GO:0022038"	1	0	0.315206445115811	0	"corpus callosum development"
"GO:0022410"	1	0	0.998153742866734	0	"circadian sleep/wake cycle process"
"GO:0022417"	1	0	0.472809667673716	0	"protein maturation by protein folding"
"GO:0022601"	1	0	0.367740852635112	0	"menstrual cycle phase"
"GO:0022615"	1	0	0.210137630077207	0	"protein to membrane docking"
"GO:0022622"	1	0	0.0525344075193018	0	"root system development"
"GO:0023035"	1	0	0.262672037596509	0	"CD40 signaling pathway"
"GO:0023041"	1	0	0.210137630077207	0	"neuronal signal transduction"
"GO:0030002"	1	0	0.630412890231621	0	"cellular anion homeostasis"
"GO:0030011"	1	0	0.315206445115811	0	"maintenance of cell polarity"
"GO:0030026"	1	0	0.0525344075193018	0	"cellular manganese ion homeostasis"
"GO:0030033"	1	0	0.315206445115811	0	"microvillus assembly"
"GO:0030035"	1	0	0.157603222557905	0	"microspike assembly"
"GO:0030037"	1	0	0.0525344075193018	0	"actin filament reorganization involved in cell cycle"
"GO:0030038"	1	0	0.0525344075193018	0	"contractile actin filament bundle assembly"
"GO:0030046"	1	0	0.105068815038604	0	"parallel actin filament bundle assembly"
"GO:0030047"	1	0	0.0525344075193018	0	"actin modification"
"GO:0030070"	1	0	0.157603222557905	0	"insulin processing"
"GO:0030091"	1	0	0.105068815038604	0	"protein repair"
"GO:0030103"	1	0	0.105068815038604	0	"vasopressin secretion"
"GO:0030148"	1	0	2.73178919100369	0	"sphingolipid biosynthetic process"
"GO:0030149"	1	0	0.89308492782813	0	"sphingolipid catabolic process"
"GO:0030150"	1	0	0.157603222557905	0	"protein import into mitochondrial matrix"
"GO:0030157"	1	0	0.472809667673716	0	"pancreatic juice secretion"
"GO:0030167"	1	0	0.105068815038604	0	"proteoglycan catabolic process"
"GO:0030174"	1	0	0.315206445115811	0	"regulation of DNA-dependent DNA replication initiation"
"GO:0030185"	1	0	0.157603222557905	0	"nitric oxide transport"
"GO:0030186"	1	0	0.105068815038604	0	"melatonin metabolic process"
"GO:0030187"	1	0	0.105068815038604	0	"melatonin biosynthetic process"
"GO:0030194"	1	0	0.945619335347432	0	"positive regulation of blood coagulation"
"GO:0030195"	1	0	1.94377307821417	0	"negative regulation of blood coagulation"
"GO:0030200"	1	0	0.105068815038604	0	"heparan sulfate proteoglycan catabolic process"
"GO:0030202"	1	0	0.367740852635112	0	"heparin metabolic process"
"GO:0030204"	1	0	2.73178919100369	0	"chondroitin sulfate metabolic process"
"GO:0030205"	1	0	0.630412890231621	0	"dermatan sulfate metabolic process"
"GO:0030206"	1	0	1.20829137294394	0	"chondroitin sulfate biosynthetic process"
"GO:0030207"	1	0	0.735481705270225	0	"chondroitin sulfate catabolic process"
"GO:0030208"	1	0	0.57787848271232	0	"dermatan sulfate biosynthetic process"
"GO:0030209"	1	0	0.0525344075193018	0	"dermatan sulfate catabolic process"
"GO:0030210"	1	0	0.367740852635112	0	"heparin biosynthetic process"
"GO:0030223"	1	0	0.157603222557905	0	"neutrophil differentiation"
"GO:0030237"	1	0	0.105068815038604	0	"female sex determination"
"GO:0030240"	1	0	0.210137630077207	0	"skeletal muscle thin filament assembly"
"GO:0030241"	1	0	0.105068815038604	0	"skeletal muscle myosin thick filament assembly"
"GO:0030242"	1	0	0.0525344075193018	0	"peroxisome degradation"
"GO:0030259"	1	0	0.105068815038604	0	"lipid glycosylation"
"GO:0030261"	1	0	1.15575696542464	0	"chromosome condensation"
"GO:0030263"	1	0	0.262672037596509	0	"apoptotic chromosome condensation"
"GO:0030264"	1	0	0.0525344075193018	0	"nuclear fragmentation involved in apoptotic nuclear change"
"GO:0030277"	1	0	0.630412890231621	0	"maintenance of gastrointestinal epithelium"
"GO:0030299"	1	0	0.57787848271232	0	"intestinal cholesterol absorption"
"GO:0030300"	1	0	0.315206445115811	0	"regulation of intestinal cholesterol absorption"
"GO:0030309"	1	0	0.0525344075193018	0	"poly-N-acetyllactosamine metabolic process"
"GO:0030311"	1	0	0.0525344075193018	0	"poly-N-acetyllactosamine biosynthetic process"
"GO:0030317"	1	0	1.78616985565626	0	"sperm motility"
"GO:0030320"	1	0	0.262672037596509	0	"cellular monovalent inorganic anion homeostasis"
"GO:0030322"	1	0	0.0525344075193018	0	"stabilization of membrane potential"
"GO:0030325"	1	0	1.31336018798254	0	"adrenal gland development"
"GO:0030327"	1	0	0.105068815038604	0	"prenylated protein catabolic process"
"GO:0030328"	1	0	0.0525344075193018	0	"prenylcysteine catabolic process"
"GO:0030329"	1	0	0.0525344075193018	0	"prenylcysteine metabolic process"
"GO:0030382"	1	0	0.105068815038604	0	"sperm mitochondrion organization"
"GO:0030388"	1	0	0.262672037596509	0	"fructose 1,6-bisphosphate metabolic process"
"GO:0030421"	1	0	0.0525344075193018	0	"defecation"
"GO:0030431"	1	0	1.47096341054045	0	"sleep"
"GO:0030432"	1	0	0.420275260154414	0	"peristalsis"
"GO:0030433"	1	0	1.83870426317556	0	"ER-associated ubiquitin-dependent protein catabolic process"
"GO:0030450"	1	0	0.157603222557905	0	"regulation of complement activation, classical pathway"
"GO:0030451"	1	0	0.0525344075193018	0	"regulation of complement activation, alternative pathway"
"GO:0030497"	1	0	0.315206445115811	0	"fatty acid elongation"
"GO:0030505"	1	0	0.0525344075193018	0	"inorganic diphosphate transport"
"GO:0030516"	1	0	2.46911715340718	0	"regulation of axon extension"
"GO:0030517"	1	0	1.10322255790534	0	"negative regulation of axon extension"
"GO:0030538"	1	0	0.210137630077207	0	"embryonic genitalia morphogenesis"
"GO:0030540"	1	0	0.735481705270225	0	"female genitalia development"
"GO:0030573"	1	0	0.157603222557905	0	"bile acid catabolic process"
"GO:0030574"	1	0	3.57233971131252	0	"collagen catabolic process"
"GO:0030576"	1	0	0.105068815038604	0	"Cajal body organization"
"GO:0030579"	1	0	0.315206445115811	0	"ubiquitin-dependent SMAD protein catabolic process"
"GO:0030581"	1	0	0.262672037596509	0	"symbiont intracellular protein transport in host"
"GO:0030638"	1	0	0.367740852635112	0	"polyketide metabolic process"
"GO:0030643"	1	0	0.315206445115811	0	"cellular phosphate ion homeostasis"
"GO:0030644"	1	0	0.262672037596509	0	"cellular chloride ion homeostasis"
"GO:0030647"	1	0	0.420275260154414	0	"aminoglycoside antibiotic metabolic process"
"GO:0030656"	1	0	0.525344075193018	0	"regulation of vitamin metabolic process"
"GO:0030682"	1	0	0.0525344075193018	0	"evasion or tolerance of host defense response"
"GO:0030683"	1	0	0.0525344075193018	0	"evasion or tolerance by virus of host immune response"
"GO:0030704"	1	0	0.0525344075193018	0	"vitelline membrane formation"
"GO:0030719"	1	0	0.0525344075193018	0	"P granule organization"
"GO:0030730"	1	0	0.57787848271232	0	"sequestering of triglyceride"
"GO:0030805"	1	0	0.210137630077207	0	"regulation of cyclic nucleotide catabolic process"
"GO:0030806"	1	0	0.105068815038604	0	"negative regulation of cyclic nucleotide catabolic process"
"GO:0030807"	1	0	0.105068815038604	0	"positive regulation of cyclic nucleotide catabolic process"
"GO:0030812"	1	0	0.157603222557905	0	"negative regulation of nucleotide catabolic process"
"GO:0030813"	1	0	0.735481705270225	0	"positive regulation of nucleotide catabolic process"
"GO:0030820"	1	0	0.210137630077207	0	"regulation of cAMP catabolic process"
"GO:0030821"	1	0	0.105068815038604	0	"negative regulation of cAMP catabolic process"
"GO:0030822"	1	0	0.105068815038604	0	"positive regulation of cAMP catabolic process"
"GO:0030823"	1	0	1.10322255790534	0	"regulation of cGMP metabolic process"
"GO:0030824"	1	0	0.0525344075193018	0	"negative regulation of cGMP metabolic process"
"GO:0030825"	1	0	0.57787848271232	0	"positive regulation of cGMP metabolic process"
"GO:0030826"	1	0	0.945619335347432	0	"regulation of cGMP biosynthetic process"
"GO:0030827"	1	0	0.0525344075193018	0	"negative regulation of cGMP biosynthetic process"
"GO:0030828"	1	0	0.472809667673716	0	"positive regulation of cGMP biosynthetic process"
"GO:0030836"	1	0	0.420275260154414	0	"positive regulation of actin filament depolymerization"
"GO:0030842"	1	0	0.0525344075193018	0	"regulation of intermediate filament depolymerization"
"GO:0030844"	1	0	0.0525344075193018	0	"positive regulation of intermediate filament depolymerization"
"GO:0030845"	1	0	0.0525344075193018	0	"phospholipase C-inhibiting G-protein coupled receptor signaling pathway"
"GO:0030853"	1	0	0.367740852635112	0	"negative regulation of granulocyte differentiation"
"GO:0030860"	1	0	0.105068815038604	0	"regulation of polarized epithelial cell differentiation"
"GO:0030862"	1	0	0.105068815038604	0	"positive regulation of polarized epithelial cell differentiation"
"GO:0030887"	1	0	0.0525344075193018	0	"positive regulation of myeloid dendritic cell activation"
"GO:0030908"	1	0	0.105068815038604	0	"protein splicing"
"GO:0030913"	1	0	0.367740852635112	0	"paranodal junction assembly"
"GO:0030916"	1	0	0.472809667673716	0	"otic vesicle formation"
"GO:0030917"	1	0	0.420275260154414	0	"midbrain-hindbrain boundary development"
"GO:0030948"	1	0	0.315206445115811	0	"negative regulation of vascular endothelial growth factor receptor signaling pathway"
"GO:0030950"	1	0	0.105068815038604	0	"establishment or maintenance of actin cytoskeleton polarity"
"GO:0030951"	1	0	0.157603222557905	0	"establishment or maintenance of microtubule cytoskeleton polarity"
"GO:0030952"	1	0	0.262672037596509	0	"establishment or maintenance of cytoskeleton polarity"
"GO:0030953"	1	0	0.157603222557905	0	"astral microtubule organization"
"GO:0030970"	1	0	0.262672037596509	0	"retrograde protein transport, ER to cytosol"
"GO:0030999"	1	0	0.0525344075193018	0	"linear element assembly"
"GO:0031001"	1	0	0.0525344075193018	0	"response to brefeldin A"
"GO:0031022"	1	0	0.0525344075193018	0	"nuclear migration along microfilament"
"GO:0031033"	1	0	0.262672037596509	0	"myosin filament organization"
"GO:0031034"	1	0	0.210137630077207	0	"myosin filament assembly"
"GO:0031038"	1	0	0.0525344075193018	0	"myosin II filament organization"
"GO:0031049"	1	0	0.0525344075193018	0	"programmed DNA elimination"
"GO:0031052"	1	0	0.0525344075193018	0	"chromosome breakage"
"GO:0031055"	1	0	1.26082578046324	0	"chromatin remodeling at centromere"
"GO:0031064"	1	0	0.210137630077207	0	"negative regulation of histone deacetylation"
"GO:0031077"	1	0	0.367740852635112	0	"post-embryonic camera-type eye development"
"GO:0031081"	1	0	0.0525344075193018	0	"nuclear pore distribution"
"GO:0031086"	1	0	0.0525344075193018	0	"nuclear-transcribed mRNA catabolic process, deadenylation-independent decay"
"GO:0031087"	1	0	0.0525344075193018	0	"deadenylation-independent decapping of nuclear-transcribed mRNA"
"GO:0031106"	1	0	0.0525344075193018	0	"septin ring organization"
"GO:0031115"	1	0	0.367740852635112	0	"negative regulation of microtubule polymerization"
"GO:0031117"	1	0	0.157603222557905	0	"positive regulation of microtubule depolymerization"
"GO:0031119"	1	0	0.105068815038604	0	"tRNA pseudouridine synthesis"
"GO:0031125"	1	0	0.105068815038604	0	"rRNA 3'-end processing"
"GO:0031129"	1	0	0.0525344075193018	0	"inductive cell-cell signaling"
"GO:0031133"	1	0	0.157603222557905	0	"regulation of axon diameter"
"GO:0031134"	1	0	0.105068815038604	0	"sister chromatid biorientation"
"GO:0031146"	1	0	0.945619335347432	0	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"
"GO:0031161"	1	0	0.0525344075193018	0	"phosphatidylinositol catabolic process"
"GO:0031163"	1	0	0.682947297750923	0	"metallo-sulfur cluster assembly"
"GO:0031179"	1	0	0.0525344075193018	0	"peptide modification"
"GO:0031204"	1	0	0.0525344075193018	0	"posttranslational protein targeting to membrane, translocation"
"GO:0031223"	1	0	0.262672037596509	0	"auditory behavior"
"GO:0031247"	1	0	0.105068815038604	0	"actin rod assembly"
"GO:0031271"	1	0	0.0525344075193018	0	"lateral pseudopodium assembly"
"GO:0031275"	1	0	0.0525344075193018	0	"regulation of lateral pseudopodium assembly"
"GO:0031282"	1	0	0.630412890231621	0	"regulation of guanylate cyclase activity"
"GO:0031283"	1	0	0.0525344075193018	0	"negative regulation of guanylate cyclase activity"
"GO:0031284"	1	0	0.57787848271232	0	"positive regulation of guanylate cyclase activity"
"GO:0031290"	1	0	1.05068815038604	0	"retinal ganglion cell axon guidance"
"GO:0031293"	1	0	0.525344075193018	0	"membrane protein intracellular domain proteolysis"
"GO:0031297"	1	0	0.472809667673716	0	"replication fork processing"
"GO:0031335"	1	0	0.105068815038604	0	"regulation of sulfur amino acid metabolic process"
"GO:0031337"	1	0	0.0525344075193018	0	"positive regulation of sulfur amino acid metabolic process"
"GO:0031392"	1	0	0.315206445115811	0	"regulation of prostaglandin biosynthetic process"
"GO:0031393"	1	0	0.0525344075193018	0	"negative regulation of prostaglandin biosynthetic process"
"GO:0031394"	1	0	0.262672037596509	0	"positive regulation of prostaglandin biosynthetic process"
"GO:0031407"	1	0	0.0525344075193018	0	"oxylipin metabolic process"
"GO:0031424"	1	0	1.31336018798254	0	"keratinization"
"GO:0031427"	1	0	0.157603222557905	0	"response to methotrexate"
"GO:0031441"	1	0	0.105068815038604	0	"negative regulation of mRNA 3'-end processing"
"GO:0031443"	1	0	0.0525344075193018	0	"fast-twitch skeletal muscle fiber contraction"
"GO:0031444"	1	0	0.105068815038604	0	"slow-twitch skeletal muscle fiber contraction"
"GO:0031445"	1	0	0.0525344075193018	0	"regulation of heterochromatin assembly"
"GO:0031446"	1	0	0.0525344075193018	0	"regulation of fast-twitch skeletal muscle fiber contraction"
"GO:0031448"	1	0	0.0525344075193018	0	"positive regulation of fast-twitch skeletal muscle fiber contraction"
"GO:0031453"	1	0	0.0525344075193018	0	"positive regulation of heterochromatin assembly"
"GO:0031455"	1	0	0.105068815038604	0	"glycine betaine metabolic process"
"GO:0031456"	1	0	0.105068815038604	0	"glycine betaine biosynthetic process"
"GO:0031507"	1	0	0.420275260154414	0	"heterochromatin assembly"
"GO:0031508"	1	0	0.105068815038604	0	"pericentric heterochromatin assembly"
"GO:0031547"	1	0	0.157603222557905	0	"brain-derived neurotrophic factor receptor signaling pathway"
"GO:0031554"	1	0	0.0525344075193018	0	"regulation of DNA-templated transcription, termination"
"GO:0031565"	1	0	0.157603222557905	0	"cytokinesis checkpoint"
"GO:0031573"	1	0	0.472809667673716	0	"intra-S DNA damage checkpoint"
"GO:0031580"	1	0	0.157603222557905	0	"membrane raft distribution"
"GO:0031581"	1	0	0.630412890231621	0	"hemidesmosome assembly"
"GO:0031583"	1	0	0.0525344075193018	0	"phospholipase D-activating G-protein coupled receptor signaling pathway"
"GO:0031584"	1	0	0.210137630077207	0	"activation of phospholipase D activity"
"GO:0031587"	1	0	0.157603222557905	0	"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"
"GO:0031620"	1	0	0.420275260154414	0	"regulation of fever generation"
"GO:0031622"	1	0	0.367740852635112	0	"positive regulation of fever generation"
"GO:0031627"	1	0	0.105068815038604	0	"telomeric loop formation"
"GO:0031629"	1	0	0.210137630077207	0	"synaptic vesicle fusion to presynaptic membrane"
"GO:0031630"	1	0	0.157603222557905	0	"regulation of synaptic vesicle fusion to presynaptic membrane"
"GO:0031635"	1	0	0.0525344075193018	0	"adenylate cyclase-inhibiting opioid receptor signaling pathway"
"GO:0031639"	1	0	0.840550520308828	0	"plasminogen activation"
"GO:0031649"	1	0	0.788016112789527	0	"heat generation"
"GO:0031650"	1	0	0.525344075193018	0	"regulation of heat generation"
"GO:0031651"	1	0	0.0525344075193018	0	"negative regulation of heat generation"
"GO:0031652"	1	0	0.420275260154414	0	"positive regulation of heat generation"
"GO:0031658"	1	0	0.0525344075193018	0	"negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle"
"GO:0031660"	1	0	0.0525344075193018	0	"regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle"
"GO:0031662"	1	0	0.0525344075193018	0	"positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle"
"GO:0031665"	1	0	0.420275260154414	0	"negative regulation of lipopolysaccharide-mediated signaling pathway"
"GO:0031848"	1	0	0.210137630077207	0	"protection from non-homologous end joining at telomere"
"GO:0031860"	1	0	0.0525344075193018	0	"telomeric 3' overhang formation"
"GO:0031914"	1	0	0.157603222557905	0	"negative regulation of synaptic plasticity"
"GO:0031915"	1	0	0.262672037596509	0	"positive regulation of synaptic plasticity"
"GO:0031935"	1	0	0.57787848271232	0	"regulation of chromatin silencing"
"GO:0031936"	1	0	0.367740852635112	0	"negative regulation of chromatin silencing"
"GO:0031937"	1	0	0.157603222557905	0	"positive regulation of chromatin silencing"
"GO:0031943"	1	0	0.472809667673716	0	"regulation of glucocorticoid metabolic process"
"GO:0031944"	1	0	0.262672037596509	0	"negative regulation of glucocorticoid metabolic process"
"GO:0031945"	1	0	0.0525344075193018	0	"positive regulation of glucocorticoid metabolic process"
"GO:0031946"	1	0	0.367740852635112	0	"regulation of glucocorticoid biosynthetic process"
"GO:0031947"	1	0	0.262672037596509	0	"negative regulation of glucocorticoid biosynthetic process"
"GO:0031948"	1	0	0.0525344075193018	0	"positive regulation of glucocorticoid biosynthetic process"
"GO:0031953"	1	0	0.472809667673716	0	"negative regulation of protein autophosphorylation"
